Episode,Score,AvgScore
1,15.0000,15.0000
2,18.0000,16.5000
3,14.0000,15.6667
4,53.0000,25.0000
5,27.0000,25.4000
6,13.0000,23.3333
7,10.0000,21.4286
8,12.0000,20.2500
9,29.0000,21.2222
10,14.0000,20.5000
11,26.0000,21.0000
12,14.0000,20.4167
13,16.0000,20.0769
14,21.0000,20.1429
15,16.0000,19.8667
16,11.0000,19.3125
17,18.0000,19.2353
18,14.0000,18.9444
19,15.0000,18.7368
20,13.0000,18.4500
21,18.0000,18.4286
22,47.0000,19.7273
23,49.0000,21.0000
24,35.0000,21.5833
25,30.0000,21.9200
26,21.0000,21.8846
27,15.0000,21.6296
28,10.0000,21.2143
29,24.0000,21.3103
30,36.0000,21.8000
31,29.0000,22.0323
32,17.0000,21.8750
33,19.0000,21.7879
34,24.0000,21.8529
35,66.0000,23.1143
36,12.0000,22.8056
37,14.0000,22.5676
38,14.0000,22.3421
39,15.0000,22.1538
40,12.0000,21.9000
41,15.0000,21.7317
42,36.0000,22.0714
43,42.0000,22.5349
44,14.0000,22.3409
45,17.0000,22.2222
46,14.0000,22.0435
47,9.0000,21.7660
48,49.0000,22.3333
49,40.0000,22.6939
50,14.0000,22.5200
51,26.0000,22.5882
52,15.0000,22.4423
53,13.0000,22.2642
54,39.0000,22.5741
55,17.0000,22.4727
56,23.0000,22.4821
57,41.0000,22.8070
58,40.0000,23.1034
59,15.0000,22.9661
60,27.0000,23.0333
61,17.0000,22.9344
62,15.0000,22.8065
63,16.0000,22.6984
64,15.0000,22.5781
65,25.0000,22.6154
66,67.0000,23.2879
67,10.0000,23.0896
68,14.0000,22.9559
69,33.0000,23.1014
70,33.0000,23.2429
71,23.0000,23.2394
72,30.0000,23.3333
73,21.0000,23.3014
74,12.0000,23.1486
75,12.0000,23.0000
76,13.0000,22.8684
77,49.0000,23.2078
78,31.0000,23.3077
79,11.0000,23.1519
80,32.0000,23.2625
81,15.0000,23.1605
82,21.0000,23.1341
83,14.0000,23.0241
84,29.0000,23.0952
85,37.0000,23.2588
86,33.0000,23.3721
87,14.0000,23.2644
88,23.0000,23.2614
89,25.0000,23.2809
90,58.0000,23.6667
91,56.0000,24.0220
92,27.0000,24.0543
93,19.0000,24.0000
94,38.0000,24.1489
95,19.0000,24.0947
96,44.0000,24.3021
97,23.0000,24.2887
98,21.0000,24.2551
99,28.0000,24.2929
100,30.0000,24.3500
101,35.0000,24.4554
102,48.0000,24.6863
103,16.0000,24.6019
104,26.0000,24.6154
105,21.0000,24.5810
106,37.0000,24.6981
107,26.0000,24.7103
108,41.0000,24.8611
109,19.0000,24.8073
110,102.0000,25.5091
111,39.0000,25.6306
112,28.0000,25.6518
113,31.0000,25.6991
114,32.0000,25.7544
115,26.0000,25.7565
116,30.0000,25.7931
117,21.0000,25.7521
118,12.0000,25.6356
119,12.0000,25.5210
120,14.0000,25.4250
121,31.0000,25.4711
122,43.0000,25.6148
123,28.0000,25.6341
124,23.0000,25.6129
125,11.0000,25.4960
126,23.0000,25.4762
127,39.0000,25.5827
128,20.0000,25.5391
129,47.0000,25.7054
130,14.0000,25.6154
131,18.0000,25.5573
132,18.0000,25.5000
133,41.0000,25.6165
134,47.0000,25.7761
135,41.0000,25.8889
136,19.0000,25.8382
137,53.0000,26.0365
138,9.0000,25.9130
139,17.0000,25.8489
140,68.0000,26.1500
141,29.0000,26.1702
142,13.0000,26.0775
143,20.0000,26.0350
144,15.0000,25.9583
145,17.0000,25.8966
146,22.0000,25.8699
147,22.0000,25.8435
148,43.0000,25.9595
149,28.0000,25.9732
150,25.0000,25.9667
151,42.0000,26.0728
152,11.0000,25.9737
153,18.0000,25.9216
154,13.0000,25.8377
155,44.0000,25.9548
156,20.0000,25.9167
157,47.0000,26.0510
158,30.0000,26.0759
159,100.0000,26.5409
160,60.0000,26.7500
161,36.0000,26.8075
162,19.0000,26.7593
163,24.0000,26.7423
164,80.0000,27.0671
165,69.0000,27.3212
166,46.0000,27.4337
167,18.0000,27.3772
168,51.0000,27.5179
169,31.0000,27.5385
170,55.0000,27.7000
171,27.0000,27.6959
172,25.0000,27.6802
173,26.0000,27.6705
174,63.0000,27.8736
175,60.0000,28.0571
176,28.0000,28.0568
177,31.0000,28.0734
178,51.0000,28.2022
179,39.0000,28.2626
180,96.0000,28.6389
181,41.0000,28.7072
182,36.0000,28.7473
183,18.0000,28.6885
184,55.0000,28.8315
185,43.0000,28.9081
186,77.0000,29.1667
187,114.0000,29.6203
188,95.0000,29.9681
189,37.0000,30.0053
190,70.0000,30.2158
191,43.0000,30.2827
192,13.0000,30.1927
193,39.0000,30.2383
194,60.0000,30.3918
195,73.0000,30.6103
196,66.0000,30.7908
197,35.0000,30.8122
198,86.0000,31.0909
199,72.0000,31.2965
200,36.0000,31.3200
201,99.0000,31.6567
202,24.0000,31.6188
203,65.0000,31.7833
204,55.0000,31.8971
205,33.0000,31.9024
206,16.0000,31.8252
207,47.0000,31.8986
208,21.0000,31.8462
209,72.0000,32.0383
210,32.0000,32.0381
211,40.0000,32.0758
212,48.0000,32.1509
213,70.0000,32.3286
214,145.0000,32.8551
215,37.0000,32.8744
216,63.0000,33.0139
217,73.0000,33.1982
218,52.0000,33.2844
219,14.0000,33.1963
220,142.0000,33.6909
221,146.0000,34.1991
222,40.0000,34.2252
223,107.0000,34.5516
224,44.0000,34.5938
225,46.0000,34.6444
226,138.0000,35.1018
227,60.0000,35.2115
228,76.0000,35.3904
229,83.0000,35.5983
230,66.0000,35.7304
231,103.0000,36.0216
232,47.0000,36.0690
233,72.0000,36.2232
234,53.0000,36.2949
235,42.0000,36.3191
236,42.0000,36.3432
237,28.0000,36.3080
238,68.0000,36.4412
239,80.0000,36.6234
240,59.0000,36.7167
241,50.0000,36.7718
242,72.0000,36.9174
243,65.0000,37.0329
244,146.0000,37.4795
245,102.0000,37.7429
246,55.0000,37.8130
247,84.0000,38.0000
248,44.0000,38.0242
249,58.0000,38.1044
250,110.0000,38.3920
251,109.0000,38.6733
252,73.0000,38.8095
253,68.0000,38.9249
254,71.0000,39.0512
255,89.0000,39.2471
256,59.0000,39.3242
257,45.0000,39.3463
258,225.0000,40.0659
259,49.0000,40.1004
260,54.0000,40.1538
261,77.0000,40.2950
262,105.0000,40.5420
263,184.0000,41.0875
264,83.0000,41.2462
265,90.0000,41.4302
266,89.0000,41.6090
267,58.0000,41.6704
268,69.0000,41.7724
269,69.0000,41.8736
270,103.0000,42.1000
271,116.0000,42.3727
272,61.0000,42.4412
