Episode,Score,AvgScore
1,0.0000,0.0000
2,0.0000,0.0000
3,0.0000,0.0000
4,1.0000,0.2500
5,1.0000,0.4000
6,0.0000,0.3333
7,0.0000,0.2857
8,0.0000,0.2500
9,0.0000,0.2222
10,0.0000,0.2000
11,1.0000,0.2727
12,0.0000,0.2500
13,0.0000,0.2308
14,0.0000,0.2143
15,1.0000,0.2667
16,0.0000,0.2500
17,0.0000,0.2353
18,0.0000,0.2222
19,0.0000,0.2105
20,0.0000,0.2000
21,0.0000,0.1905
22,1.0000,0.2273
23,0.0000,0.2174
24,0.0000,0.2083
25,0.0000,0.2000
26,0.0000,0.1923
27,0.0000,0.1852
28,0.0000,0.1786
29,0.0000,0.1724
30,1.0000,0.2000
31,0.0000,0.1935
32,0.0000,0.1875
33,0.0000,0.1818
34,0.0000,0.1765
35,0.0000,0.1714
36,0.0000,0.1667
37,0.0000,0.1622
38,0.0000,0.1579
39,0.0000,0.1538
40,0.0000,0.1500
41,0.0000,0.1463
42,0.0000,0.1429
43,0.0000,0.1395
44,0.0000,0.1364
45,0.0000,0.1333
46,0.0000,0.1304
47,1.0000,0.1489
48,0.0000,0.1458
49,0.0000,0.1429
50,1.0000,0.1600
51,0.0000,0.1569
52,1.0000,0.1731
53,0.0000,0.1698
54,0.0000,0.1667
55,0.0000,0.1636
56,0.0000,0.1607
57,0.0000,0.1579
58,0.0000,0.1552
59,0.0000,0.1525
60,0.0000,0.1500
61,0.0000,0.1475
62,1.0000,0.1613
63,0.0000,0.1587
64,1.0000,0.1719
65,1.0000,0.1846
66,1.0000,0.1970
67,0.0000,0.1940
68,0.0000,0.1912
69,1.0000,0.2029
70,0.0000,0.2000
71,0.0000,0.1972
72,0.0000,0.1944
73,0.0000,0.1918
74,0.0000,0.1892
75,0.0000,0.1867
76,0.0000,0.1842
77,0.0000,0.1818
78,0.0000,0.1795
79,1.0000,0.1899
80,0.0000,0.1875
81,1.0000,0.1975
82,0.0000,0.1951
83,0.0000,0.1928
84,0.0000,0.1905
85,0.0000,0.1882
86,1.0000,0.1977
87,0.0000,0.1954
88,1.0000,0.2045
89,0.0000,0.2022
90,1.0000,0.2111
91,0.0000,0.2088
92,0.0000,0.2065
93,0.0000,0.2043
94,0.0000,0.2021
95,0.0000,0.2000
96,0.0000,0.1979
97,0.0000,0.1959
98,0.0000,0.1939
99,0.0000,0.1919
100,0.0000,0.1900
101,0.0000,0.1881
102,0.0000,0.1863
103,0.0000,0.1845
104,0.0000,0.1827
105,0.0000,0.1810
106,0.0000,0.1792
107,0.0000,0.1776
108,0.0000,0.1759
109,1.0000,0.1835
110,0.0000,0.1818
111,0.0000,0.1802
112,0.0000,0.1786
113,1.0000,0.1858
114,0.0000,0.1842
115,0.0000,0.1826
116,0.0000,0.1810
117,0.0000,0.1795
118,0.0000,0.1780
119,0.0000,0.1765
120,0.0000,0.1750
121,0.0000,0.1736
122,0.0000,0.1721
123,0.0000,0.1707
124,0.0000,0.1694
125,0.0000,0.1680
126,0.0000,0.1667
127,0.0000,0.1654
128,0.0000,0.1641
129,0.0000,0.1628
130,0.0000,0.1615
131,1.0000,0.1679
132,1.0000,0.1742
133,0.0000,0.1729
134,0.0000,0.1716
135,0.0000,0.1704
