Episode,Score,AvgScore
1,47.0000,47.0000
2,19.0000,33.0000
3,27.0000,31.0000
4,16.0000,27.2500
5,24.0000,26.6000
6,15.0000,24.6667
7,21.0000,24.1429
8,13.0000,22.7500
9,12.0000,21.5556
10,14.0000,20.8000
11,28.0000,21.4545
12,11.0000,20.5833
13,25.0000,20.9231
14,19.0000,20.7857
15,15.0000,20.4000
16,15.0000,20.0625
17,28.0000,20.5294
18,12.0000,20.0556
19,12.0000,19.6316
20,16.0000,19.4500
21,67.0000,21.7143
22,14.0000,21.3636
23,17.0000,21.1739
24,10.0000,20.7083
25,9.0000,20.2400
26,15.0000,20.0385
27,19.0000,20.0000
28,17.0000,19.8929
29,21.0000,19.9310
30,14.0000,19.7333
31,10.0000,19.4194
32,12.0000,19.1875
33,26.0000,19.3939
34,27.0000,19.6176
35,12.0000,19.4000
36,45.0000,20.1111
37,9.0000,19.8108
38,14.0000,19.6579
39,11.0000,19.4359
40,16.0000,19.3500
41,12.0000,19.1707
42,52.0000,19.9524
43,39.0000,20.3953
44,44.0000,20.9318
45,15.0000,20.8000
46,10.0000,20.5652
47,21.0000,20.5745
48,16.0000,20.4792
49,15.0000,20.3673
50,13.0000,20.2200
51,21.0000,20.2353
52,13.0000,20.0962
53,20.0000,20.0943
54,23.0000,20.1481
55,13.0000,20.0182
56,22.0000,20.0536
57,13.0000,19.9298
58,11.0000,19.7759
59,13.0000,19.6610
60,14.0000,19.5667
61,14.0000,19.4754
62,35.0000,19.7258
63,32.0000,19.9206
64,30.0000,20.0781
65,29.0000,20.2154
66,20.0000,20.2121
67,31.0000,20.3731
68,41.0000,20.6765
69,13.0000,20.5652
70,25.0000,20.6286
71,19.0000,20.6056
72,13.0000,20.5000
73,16.0000,20.4384
74,11.0000,20.3108
75,25.0000,20.3733
76,32.0000,20.5263
77,41.0000,20.7922
78,76.0000,21.5000
79,13.0000,21.3924
80,20.0000,21.3750
81,17.0000,21.3210
82,16.0000,21.2561
83,22.0000,21.2651
84,49.0000,21.5952
85,18.0000,21.5529
86,36.0000,21.7209
87,13.0000,21.6207
88,45.0000,21.8864
89,13.0000,21.7865
90,50.0000,22.1000
91,16.0000,22.0330
92,24.0000,22.0543
93,22.0000,22.0538
94,23.0000,22.0638
95,21.0000,22.0526
96,14.0000,21.9688
97,27.0000,22.0206
98,15.0000,21.9490
99,11.0000,21.8384
100,22.0000,21.8400
101,45.0000,22.0693
102,18.0000,22.0294
103,25.0000,22.0583
104,44.0000,22.2692
105,30.0000,22.3429
106,18.0000,22.3019
107,23.0000,22.3084
108,10.0000,22.1944
109,14.0000,22.1193
110,19.0000,22.0909
111,13.0000,22.0090
112,20.0000,21.9911
113,66.0000,22.3805
114,62.0000,22.7281
115,27.0000,22.7652
116,21.0000,22.7500
117,42.0000,22.9145
118,36.0000,23.0254
119,13.0000,22.9412
120,13.0000,22.8583
121,19.0000,22.8264
122,15.0000,22.7623
123,48.0000,22.9675
124,10.0000,22.8629
125,28.0000,22.9040
126,15.0000,22.8413
127,60.0000,23.1339
128,13.0000,23.0547
129,44.0000,23.2171
130,19.0000,23.1846
131,21.0000,23.1679
132,81.0000,23.6061
133,39.0000,23.7218
134,27.0000,23.7463
135,20.0000,23.7185
136,40.0000,23.8382
137,18.0000,23.7956
138,14.0000,23.7246
139,70.0000,24.0576
140,41.0000,24.1786
141,29.0000,24.2128
142,41.0000,24.3310
143,62.0000,24.5944
144,18.0000,24.5486
145,20.0000,24.5172
146,41.0000,24.6301
147,72.0000,24.9524
148,55.0000,25.1554
149,10.0000,25.0537
150,21.0000,25.0267
151,11.0000,24.9338
152,122.0000,25.5724
153,70.0000,25.8627
154,29.0000,25.8831
155,57.0000,26.0839
156,81.0000,26.4359
157,27.0000,26.4395
158,30.0000,26.4620
159,19.0000,26.4151
160,27.0000,26.4187
161,25.0000,26.4099
162,54.0000,26.5802
163,21.0000,26.5460
164,26.0000,26.5427
165,42.0000,26.6364
166,29.0000,26.6506
167,49.0000,26.7844
168,50.0000,26.9226
169,22.0000,26.8935
170,29.0000,26.9059
171,77.0000,27.1988
172,26.0000,27.1919
173,51.0000,27.3295
174,26.0000,27.3218
175,39.0000,27.3886
176,30.0000,27.4034
177,17.0000,27.3446
178,58.0000,27.5169
179,167.0000,28.2961
180,40.0000,28.3611
181,32.0000,28.3812
182,24.0000,28.3571
183,65.0000,28.5574
184,39.0000,28.6141
185,54.0000,28.7514
186,60.0000,28.9194
187,51.0000,29.0374
188,77.0000,29.2926
189,46.0000,29.3810
190,42.0000,29.4474
191,47.0000,29.5393
192,38.0000,29.5833
193,23.0000,29.5492
194,111.0000,29.9691
195,24.0000,29.9385
196,55.0000,30.0663
197,85.0000,30.3452
198,120.0000,30.7980
199,62.0000,30.9548
200,59.0000,31.0950
201,56.0000,31.2189
202,44.0000,31.2822
203,46.0000,31.3547
204,12.0000,31.2598
205,31.0000,31.2585
206,53.0000,31.3641
207,34.0000,31.3768
208,51.0000,31.4712
209,23.0000,31.4306
210,89.0000,31.7048
211,62.0000,31.8483
212,99.0000,32.1651
213,65.0000,32.3192
214,45.0000,32.3785
215,51.0000,32.4651
216,57.0000,32.5787
217,30.0000,32.5668
218,64.0000,32.7110
219,30.0000,32.6986
