Episode,Score,AvgScore
1,-103.0812,-103.0812
2,-82.2650,-92.6731
3,-75.1156,-86.8206
4,-162.3037,-105.6914
5,-57.6128,-96.0757
6,-54.8620,-89.2067
7,-94.0260,-89.8952
8,-84.9352,-89.2752
9,-69.3360,-87.0597
10,-192.7253,-97.6263
11,-167.4012,-103.9695
12,-141.7312,-107.1163
13,-90.5606,-105.8428
14,-104.4784,-105.7453
15,-110.8862,-106.0880
16,-107.8350,-106.1972
17,-59.4145,-103.4453
18,-93.9543,-102.9180
19,-107.3130,-103.1493
20,-71.1708,-101.5504
21,-119.8963,-102.4240
22,-107.7157,-102.6645
23,-50.2611,-100.3861
24,-52.4171,-98.3874
25,-84.7264,-97.8410
26,-125.5441,-98.9065
27,-74.3823,-97.9982
28,-61.3975,-96.6910
29,-125.4713,-97.6834
30,-84.4347,-97.2418
31,-153.2745,-99.0493
32,-75.6354,-98.3176
33,-151.4551,-99.9279
34,-116.4019,-100.4124
35,-138.3206,-101.4955
36,-149.2657,-102.8224
37,-108.5161,-102.9763
38,-113.7664,-103.2603
39,-125.6535,-103.8345
40,-110.8236,-104.0092
41,-108.9959,-104.1308
42,-115.7174,-104.4067
43,-112.6997,-104.5995
44,-146.1623,-105.5442
45,-80.6009,-104.9899
46,-90.6848,-104.6789
47,-108.8488,-104.7676
48,-78.4088,-104.2185
49,-79.1948,-103.7078
50,-130.8110,-104.2498
51,-171.2419,-105.5634
52,-70.6301,-104.8916
53,-2.4100,-102.9580
54,-163.8293,-104.0852
55,-87.7592,-103.7884
56,-171.7182,-105.0014
57,-106.4999,-105.0277
58,-71.1763,-104.4441
59,-102.1095,-104.4045
60,-115.4033,-104.5878
61,-122.4458,-104.8806
62,-20.9890,-103.5275
63,-50.2518,-102.6818
64,-140.4478,-103.2719
65,-94.9536,-103.1440
66,-113.3774,-103.2990
67,-98.2996,-103.2244
68,-119.3043,-103.4609
69,-122.4559,-103.7362
70,-108.2490,-103.8006
71,-116.9460,-103.9858
72,-124.1858,-104.2663
73,-151.3630,-104.9115
74,-96.6051,-104.7992
75,-98.6066,-104.7167
76,-214.5599,-106.1620
77,-78.0718,-105.7972
78,-93.5035,-105.6396
79,-117.7278,-105.7926
80,-113.0481,-105.8833
81,-248.3330,-107.6419
82,-63.3495,-107.1018
83,-83.2733,-106.8147
84,-98.9338,-106.7208
85,-102.5533,-106.6718
86,-80.9819,-106.3731
87,-72.4413,-105.9831
88,-107.1531,-105.9964
89,-92.6524,-105.8464
90,-143.7384,-106.2675
91,-72.1694,-105.8928
92,-132.4611,-106.1815
93,-78.1322,-105.8799
94,-92.6034,-105.7387
95,-96.5491,-105.6420
96,-90.7304,-105.4866
97,-96.0867,-105.3897
98,-78.4307,-105.1146
99,-119.4239,-105.2592
100,-91.6251,-105.1228
101,-89.9698,-104.9728
102,-113.4350,-105.0558
103,-94.8327,-104.9565
104,-93.4274,-104.8457
105,-154.0256,-105.3140
106,-103.9840,-105.3015
107,-112.4298,-105.3681
108,-55.5326,-104.9067
109,-156.2165,-105.3774
110,-80.9567,-105.1554
111,17.5091,-104.0503
112,-135.4762,-104.3309
113,-114.4293,-104.4203
114,-91.9290,-104.3107
115,-214.0536,-105.2650
116,-159.0371,-105.7285
117,-58.3543,-105.3236
118,-102.3334,-105.2983
119,-86.6693,-105.1417
120,-136.7126,-105.4048
121,-111.3645,-105.4541
122,-99.7142,-105.4070
123,-139.2341,-105.6820
124,-72.4295,-105.4139
125,-127.8214,-105.5931
126,-88.5830,-105.4581
127,-185.6738,-106.0898
128,-70.4522,-105.8113
129,-104.3600,-105.8001
130,-35.1478,-105.2566
131,-93.2854,-105.1652
132,-57.3747,-104.8032
133,-120.2167,-104.9191
134,-88.7472,-104.7984
135,-99.1837,-104.7568
136,-70.0481,-104.5016
137,-88.6993,-104.3862
138,-84.0138,-104.2386
139,-129.7956,-104.4225
140,-106.5137,-104.4374
141,-102.4145,-104.4231
142,-99.0986,-104.3856
143,-90.5800,-104.2890
144,-119.6064,-104.3954
145,-85.0243,-104.2618
146,-86.1045,-104.1374
147,-89.9616,-104.0410
148,-53.9867,-103.7028
149,-61.3440,-103.4185
150,-65.8779,-103.1682
151,-83.2160,-103.0361
152,-76.6800,-102.8627
153,-98.5542,-102.8346
154,-70.0254,-102.6215
155,-115.5962,-102.7052
156,-260.6831,-103.7179
157,-67.8984,-103.4897
158,-69.2823,-103.2732
159,-115.8287,-103.3522
160,-85.2304,-103.2389
161,-234.6288,-104.0550
162,-98.6910,-104.0219
163,-151.3954,-104.3126
164,-82.8585,-104.1817
165,-133.4166,-104.3589
166,-108.2377,-104.3823
167,-169.3547,-104.7713
168,-175.1621,-105.1903
169,-98.7156,-105.1520
170,-118.8534,-105.2326
171,-116.3494,-105.2976
172,-60.5093,-105.0372
173,-147.1201,-105.2805
174,-88.0524,-105.1815
175,-134.7636,-105.3505
176,-95.3657,-105.2938
