Episode,Score,AvgScore
1,-19.8782,-19.8782
2,-139.6553,-79.7668
3,-201.2530,-120.2622
4,-29.9493,-97.6840
5,-249.1650,-127.9802
6,-213.8013,-142.2837
7,-431.7254,-183.6325
8,-152.3290,-179.7196
9,-59.4642,-166.3578
10,-94.2375,-159.1458
11,-63.5063,-150.4513
12,-306.4339,-163.4499
13,-158.5372,-163.0720
14,-82.1773,-157.2938
15,-99.4874,-153.4400
16,-153.0413,-153.4151
17,-62.4974,-148.0670
18,-109.0825,-145.9012
19,-164.1305,-146.8606
20,-112.0539,-145.1203
21,-98.3344,-142.8924
22,-350.2596,-152.3182
23,-106.3541,-150.3197
24,-125.5623,-149.2882
25,-190.0941,-150.9204
26,-84.9015,-148.3812
27,-209.3559,-150.6395
28,-305.2333,-156.1607
29,-115.3200,-154.7524
30,-123.4702,-153.7097
31,-269.3883,-157.4413
32,-100.8396,-155.6725
33,-101.0110,-154.0161
34,-356.8369,-159.9814
35,-243.2076,-162.3593
36,-45.7118,-159.1191
37,23.8942,-154.1728
38,-95.8231,-152.6372
39,-107.0155,-151.4675
40,-122.4987,-150.7432
41,-91.3598,-149.2949
42,-103.4445,-148.2032
43,-126.9902,-147.7099
44,-272.3522,-150.5426
45,-112.0823,-149.6880
46,-329.4177,-153.5951
47,-84.2580,-152.1199
48,-94.5986,-150.9215
49,-515.5696,-158.3633
50,-152.8084,-158.2522
51,-116.4409,-157.4324
52,-268.6088,-159.5704
53,-354.7772,-163.2535
54,-69.0256,-161.5086
55,-369.9626,-165.2986
56,-98.3498,-164.1031
57,-126.1251,-163.4369
58,-327.7547,-166.2699
59,-215.9655,-167.1122
60,-371.4585,-170.5180
61,-162.7615,-170.3908
62,-357.1223,-173.4026
63,-128.1373,-172.6841
64,-129.2168,-172.0050
65,-351.4760,-174.7660
66,-433.8842,-178.6921
67,-257.9095,-179.8744
68,-396.8424,-183.0651
69,-131.8717,-182.3232
70,-67.9408,-180.6892
71,-292.3243,-182.2615
72,-236.5455,-183.0154
73,-118.2229,-182.1279
74,-130.7446,-181.4335
75,-67.7927,-179.9183
76,-168.5736,-179.7690
77,-376.7751,-182.3275
78,-153.3184,-181.9556
79,-261.1249,-182.9578
80,-291.6625,-184.3166
81,-121.5032,-183.5411
82,-150.8460,-183.1424
83,-375.6192,-185.4614
84,-107.5698,-184.5341
85,-162.9953,-184.2807
86,-483.7840,-187.7633
87,-267.7323,-188.6825
88,-181.9652,-188.6061
89,-144.4608,-188.1101
90,-117.7520,-187.3284
91,-405.8503,-189.7297
92,-412.5466,-192.1516
93,-86.2260,-191.0127
94,-390.2512,-193.1322
95,-72.2438,-191.8597
96,-199.7712,-191.9421
97,-171.1763,-191.7280
98,-124.5384,-191.0424
99,-410.0978,-193.2551
100,-147.5149,-192.7977
101,-446.1066,-195.3057
102,-168.7121,-195.0450
103,-305.1642,-196.1141
104,-267.8073,-196.8035
105,-85.0811,-195.7394
106,-91.7770,-194.7587
107,-56.1795,-193.4635
108,-104.1347,-192.6364
109,-263.2200,-193.2840
110,-58.2412,-192.0563
111,-106.6072,-191.2865
112,-165.6121,-191.0573
113,-265.5072,-191.7161
114,-80.9288,-190.7443
115,-223.1447,-191.0260
116,-81.9256,-190.0855
117,-361.1149,-191.5473
118,-415.5447,-193.4456
119,-77.3648,-192.4701
120,-186.4358,-192.4198
121,-116.0679,-191.7888
122,-141.7629,-191.3788
123,-57.7841,-190.2926
124,-237.8606,-190.6763
125,-174.9244,-190.5502
126,-120.3948,-189.9935
127,-18.1762,-188.6406
128,-125.4162,-188.1466
129,-110.3687,-187.5437
130,-470.4143,-189.7196
131,-217.4648,-189.9314
132,-110.4972,-189.3296
133,-95.1488,-188.6215
134,-111.2152,-188.0439
135,-136.1074,-187.6591
136,-132.2436,-187.2517
137,-329.5774,-188.2905
138,-353.2887,-189.4862
139,-225.2898,-189.7438
140,-82.8294,-188.9801
141,-434.6676,-190.7226
142,-246.7337,-191.1170
143,-194.2432,-191.1389
144,-213.1039,-191.2914
145,-87.5827,-190.5762
146,-198.7085,-190.6319
147,-92.9813,-189.9676
148,-131.4108,-189.5719
149,-118.9207,-189.0978
150,-246.8050,-189.4825
151,-70.8029,-188.6965
152,-99.2633,-188.1081
153,-323.1581,-188.9908
154,-194.8882,-189.0291
155,-82.0651,-188.3390
156,-147.0086,-188.0741
157,-223.7883,-188.3016
158,-114.3443,-187.8335
159,-59.8450,-187.0285
160,-249.0562,-187.4162
161,-112.0504,-186.9481
162,-53.3327,-186.1233
163,-213.6121,-186.2919
164,-111.8380,-185.8379
165,-124.1129,-185.4639
166,-77.5851,-184.8140
167,-50.9197,-184.0122
168,-132.1128,-183.7033
169,-20.5067,-182.7376
170,-100.4453,-182.2536
171,-140.8256,-182.0113
172,-400.1289,-183.2794
173,-97.7543,-182.7851
174,-48.9836,-182.0161
175,-224.1590,-182.2569
176,-505.9676,-184.0962
177,-152.0035,-183.9148
178,-124.5773,-183.5815
179,-148.9830,-183.3882
180,-198.2986,-183.4710
181,-311.7708,-184.1799
182,-60.2118,-183.4987
183,-332.4075,-184.3124
184,-104.4480,-183.8784
185,-229.5127,-184.1251
186,-117.6440,-183.7676
187,-175.6923,-183.7245
188,-158.8429,-183.5921
189,-217.5109,-183.7716
190,-116.3103,-183.4165
191,-119.1798,-183.0802
192,-90.6112,-182.5986
193,-229.2118,-182.8401
194,-92.4901,-182.3744
195,-58.7358,-181.7403
196,-102.2865,-181.3350
197,-97.9234,-180.9116
198,-115.8407,-180.5829
199,-116.5261,-180.2610
200,-188.9944,-180.3047
201,-116.0515,-179.9850
202,-81.3651,-179.4968
203,-121.9145,-179.2131
204,-440.6307,-180.4946
205,-114.9161,-180.1747
206,-56.8399,-179.5760
207,-105.9024,-179.2201
208,-293.4213,-179.7691
209,-80.7740,-179.2955
210,-124.6607,-179.0353
211,-120.1050,-178.7560
212,-117.3481,-178.4664
213,-269.9763,-178.8960
214,-241.7421,-179.1897
215,-148.6782,-179.0477
216,-228.8586,-179.2783
217,-256.3824,-179.6337
218,-279.6429,-180.0924
219,-346.6892,-180.8531
220,-144.6456,-180.6886
221,-149.2960,-180.5465
222,-310.4054,-181.1315
223,-118.4471,-180.8504
224,-138.8914,-180.6630
225,-121.5973,-180.4005
226,-456.0396,-181.6202
227,11.1376,-180.7710
228,-280.3542,-181.2078
229,-120.0680,-180.9408
230,-118.0728,-180.6675
231,-57.6469,-180.1349
232,-118.6948,-179.8701
233,-107.1222,-179.5579
234,-159.2232,-179.4710
235,-134.2656,-179.2786
236,-64.6879,-178.7930
237,-19.3502,-178.1203
238,-286.0244,-178.5737
239,9.5940,-177.7863
240,-98.2585,-177.4550
241,-149.8821,-177.3406
242,-56.9061,-176.8429
243,-105.7774,-176.5505
244,-70.5707,-176.1161
245,-94.1763,-175.7817
246,-118.7636,-175.5499
247,-92.8294,-175.2150
248,-80.0899,-174.8314
249,-49.7578,-174.3291
250,-90.1651,-173.9925
251,-181.2326,-174.0213
252,-230.3151,-174.2447
253,-143.0239,-174.1213
254,-91.2697,-173.7951
255,-162.8057,-173.7520
256,-119.8731,-173.5415
257,-120.4615,-173.3350
258,-75.5810,-172.9561
259,-240.4332,-173.2166
260,-92.0376,-172.9044
261,-387.7331,-173.7275
262,-231.1525,-173.9467
263,-127.8366,-173.7714
