Episode,Score,AvgScore
1,-83.8046,-83.8046
2,-142.9871,-113.3958
3,-123.3557,-116.7158
4,-121.5242,-117.9179
5,-153.9101,-125.1163
6,-118.2463,-123.9713
7,-142.6931,-126.6459
8,-121.9605,-126.0602
9,-193.1306,-133.5125
10,-94.6056,-129.6218
11,-161.8048,-132.5475
12,-154.0362,-134.3382
13,-356.5842,-151.4341
14,-112.1716,-148.6296
15,-199.1027,-151.9945
16,-131.0071,-150.6828
17,-88.0266,-146.9971
18,-113.1018,-145.1140
19,-151.9891,-145.4759
20,-127.2049,-144.5623
21,-98.0691,-142.3484
22,-113.1222,-141.0199
23,-94.9969,-139.0189
24,-104.8069,-137.5934
25,-79.7959,-135.2815
26,-59.7707,-132.3772
27,-124.1914,-132.0741
28,-93.7740,-130.7062
29,-18.1776,-126.8259
30,-114.7603,-126.4237
31,-82.9331,-125.0208
32,-91.4836,-123.9728
33,-186.0848,-125.8549
34,-84.4730,-124.6378
35,-76.9796,-123.2762
36,-88.7919,-122.3183
37,-96.3880,-121.6174
38,-99.5022,-121.0355
39,18.6032,-117.4550
40,-169.4755,-118.7555
41,-191.8894,-120.5393
42,-96.8475,-119.9752
43,-81.7857,-119.0870
44,-215.2316,-121.2721
45,-74.3305,-120.2290
46,-109.9905,-120.0064
47,-70.6835,-118.9570
48,-198.9085,-120.6226
49,-80.0414,-119.7945
50,-92.3839,-119.2462
51,-99.8875,-118.8667
52,-118.2616,-118.8550
53,-140.8514,-119.2701
54,-153.3705,-119.9015
55,-318.2526,-123.5079
56,-138.5814,-123.7771
57,-92.9393,-123.2361
58,-105.4303,-122.9291
59,-110.2232,-122.7137
60,-132.9822,-122.8849
61,-88.6706,-122.3240
62,-76.9698,-121.5925
63,-99.2823,-121.2383
64,-126.3970,-121.3189
65,-178.3386,-122.1962
66,-126.7989,-122.2659
67,-158.0009,-122.7993
68,-90.3582,-122.3222
69,-114.2779,-122.2056
70,-134.4293,-122.3802
71,-74.4219,-121.7048
72,-120.6681,-121.6904
73,-156.8003,-122.1713
74,-107.5073,-121.9732
75,-122.1947,-121.9761
76,-178.0409,-122.7138
77,-89.3729,-122.2808
78,-102.4932,-122.0271
79,-136.4896,-122.2102
80,-89.6950,-121.8037
81,-64.6223,-121.0978
82,-98.7918,-120.8258
83,-123.6948,-120.8603
84,-140.1898,-121.0905
85,-105.8695,-120.9114
86,-122.7636,-120.9329
87,-130.9070,-121.0476
88,-4.2312,-119.7201
89,-121.4005,-119.7390
90,-105.8762,-119.5850
91,-169.6655,-120.1353
92,-70.1306,-119.5918
93,-81.5174,-119.1824
94,-145.7031,-119.4645
95,-29.6581,-118.5192
96,-106.9884,-118.3991
97,-124.5946,-118.4629
98,-117.3226,-118.4513
99,-258.6593,-119.8675
100,-118.3715,-119.8526
101,-104.5388,-119.7010
102,-165.9418,-120.1543
103,-29.7516,-119.2766
104,-99.6100,-119.0875
105,-61.0863,-118.5351
106,-59.5786,-117.9789
107,-102.2532,-117.8319
108,-111.5513,-117.7738
109,-61.6862,-117.2592
110,-159.9194,-117.6470
111,-156.8396,-118.0001
112,-98.1232,-117.8227
113,-73.0471,-117.4264
114,-89.3934,-117.1805
115,-134.3460,-117.3298
116,18.9009,-116.1554
117,-124.0435,-116.2228
118,-182.2159,-116.7821
119,-106.9335,-116.6993
120,-118.6500,-116.7155
121,-152.7250,-117.0131
122,-86.6395,-116.7642
123,-201.9262,-117.4566
124,-102.0622,-117.3324
125,-93.4002,-117.1410
126,-157.8356,-117.4639
127,25.6699,-116.3369
128,-77.5158,-116.0336
129,-105.2590,-115.9501
130,-122.7761,-116.0026
131,-106.1125,-115.9271
132,-85.4194,-115.6960
133,-111.0747,-115.6612
134,-95.4171,-115.5101
135,-95.3508,-115.3608
136,-79.8733,-115.0999
137,-105.0109,-115.0262
138,-107.9959,-114.9753
139,-82.3915,-114.7409
140,-126.1322,-114.8222
141,-49.8808,-114.3617
142,-83.2141,-114.1423
143,-332.3024,-115.6679
144,-105.8606,-115.5998
145,-138.3458,-115.7567
146,-121.9709,-115.7992
147,-135.3628,-115.9323
148,-95.1893,-115.7922
149,-96.2812,-115.6612
150,-111.7687,-115.6353
151,-141.0029,-115.8033
152,-96.6167,-115.6770
153,-94.8935,-115.5412
154,-115.8291,-115.5431
155,-74.6030,-115.2789
156,-129.1887,-115.3681
157,-129.4707,-115.4579
158,-145.4957,-115.6480
159,-119.6272,-115.6731
160,-110.9829,-115.6438
161,-85.9221,-115.4592
162,-77.4330,-115.2244
163,-94.4549,-115.0970
164,-7.7760,-114.4426
165,-149.5456,-114.6554
166,-119.1575,-114.6825
167,-115.5001,-114.6874
168,-104.5581,-114.6271
169,-190.8904,-115.0783
170,-112.5875,-115.0637
171,-112.1917,-115.0469
172,-132.1686,-115.1464
173,-176.1290,-115.4989
174,-117.5762,-115.5109
175,-103.2932,-115.4411
176,-141.3839,-115.5885
177,-121.3859,-115.6212
178,-69.3857,-115.3615
179,-110.2318,-115.3328
180,-119.3612,-115.3552
181,-72.7035,-115.1195
182,-112.8868,-115.1073
183,-121.7857,-115.1438
184,-142.2433,-115.2910
185,-112.5888,-115.2764
186,-116.6529,-115.2838
187,-129.3682,-115.3592
188,-101.4424,-115.2851
189,-97.7936,-115.1926
190,-122.5097,-115.2311
191,-131.1037,-115.3142
192,-22.1752,-114.8291
193,-126.4971,-114.8896
194,9.9030,-114.2463
195,-77.4279,-114.0575
196,-158.4033,-114.2837
197,-76.0017,-114.0894
198,-112.6504,-114.0821
199,-122.9487,-114.1267
200,-208.7159,-114.5996
201,-84.2276,-114.4485
202,-62.7229,-114.1925
203,-99.2414,-114.1188
204,-57.4819,-113.8412
205,-173.3316,-114.1314
206,-118.3359,-114.1518
207,-144.4001,-114.2979
208,-128.2901,-114.3652
209,-73.8361,-114.1713
210,-158.1295,-114.3806
211,-61.3156,-114.1291
212,-93.7611,-114.0330
