Episode,Score,AvgScore
481,-66.3579,-101.4860
482,-79.7761,-101.4409
483,-115.4483,-101.4699
484,-65.2140,-101.3950
485,-88.4419,-101.3683
486,-116.8140,-101.4001
487,-103.7222,-101.4049
488,-39.4692,-101.2779
489,-116.9658,-101.3100
490,-85.6004,-101.2780
491,-140.2320,-101.3573
492,-100.8245,-101.3562
493,-210.7764,-101.5782
494,-82.4634,-101.5395
495,-69.5523,-101.4748
496,-32.6908,-101.3362
497,-70.1167,-101.2733
498,-105.5989,-101.2820
499,-83.8727,-101.2471
500,-94.0213,-101.2327
501,-64.3274,-101.1590
502,-89.8110,-101.1364
503,-81.4456,-101.0973
504,-63.5474,-101.0228
505,-71.0789,-100.9635
506,-99.6174,-100.9608
507,-160.8966,-101.0790
508,-109.4585,-101.0955
509,-110.4109,-101.1138
510,-72.7587,-101.0582
511,-69.9444,-100.9973
512,-116.7622,-101.0281
513,-74.2034,-100.9758
514,-162.0463,-101.0947
515,-107.6301,-101.1073
516,-95.6260,-101.0967
517,-94.1362,-101.0833
518,-123.9181,-101.1273
519,-100.3750,-101.1259
520,-116.6559,-101.1558
521,-122.2450,-101.1962
522,-96.9106,-101.1880
523,-170.7591,-101.3211
524,-96.6342,-101.3121
525,-73.7360,-101.2596
526,-84.3196,-101.2274
527,-81.4692,-101.1899
528,-54.5494,-101.1016
529,-113.6638,-101.1253
530,-95.9470,-101.1155
531,-97.4669,-101.1087
532,-95.3334,-101.0978
533,-71.5313,-101.0423
534,-131.1419,-101.0987
535,-95.8995,-101.0890
536,-110.3893,-101.1063
537,-112.5172,-101.1276
538,-80.1018,-101.0885
539,-131.3253,-101.1446
540,-74.6573,-101.0955
541,-91.7181,-101.0782
542,-95.4977,-101.0679
543,-44.8410,-100.9644
544,-132.3938,-101.0221
545,-86.8411,-100.9961
546,-103.4892,-101.0007
547,-111.4282,-101.0198
548,-43.8553,-100.9154
549,-112.5811,-100.9367
550,-75.6069,-100.8906
551,-68.0719,-100.8311
552,-113.6999,-100.8544
553,-114.1516,-100.8784
554,-105.8298,-100.8874
555,-92.0528,-100.8714
556,-90.8393,-100.8534
557,-39.4824,-100.7432
558,-69.8101,-100.6878
559,-103.6384,-100.6931
560,-109.4978,-100.7088
561,-80.5353,-100.6728
562,-68.7340,-100.6160
563,-92.4498,-100.6015
564,-58.8251,-100.5274
565,-11.3948,-100.3697
566,-23.5627,-100.2340
567,-77.7706,-100.1943
