Episode,Score,AvgScore
1,-130.5950,-130.5950
2,-155.6760,-143.1355
3,-77.6340,-121.3017
4,-106.3843,-117.5723
5,-145.1108,-123.0800
6,-125.7802,-123.5300
7,-134.7519,-125.1332
8,-60.8128,-117.0931
9,-88.2154,-113.8845
10,-106.5733,-113.1534
11,-143.9237,-115.9507
12,-153.6528,-119.0925
13,-103.3377,-117.8806
14,-95.6293,-116.2912
15,-74.8460,-113.5282
16,-98.8979,-112.6138
17,-180.8740,-116.6291
18,-128.7088,-117.3002
19,-80.0013,-115.3371
20,-142.5091,-116.6957
21,-123.7689,-117.0325
22,-126.7358,-117.4736
23,-53.6455,-114.6985
24,-121.3934,-114.9774
25,-98.0494,-114.3003
26,-139.4555,-115.2678
27,-115.4791,-115.2756
28,-140.6996,-116.1836
29,-84.7136,-115.0984
30,-90.2849,-114.2713
31,-126.5296,-114.6668
32,-122.8995,-114.9240
33,-162.1025,-116.3537
34,-111.4250,-116.2087
35,-50.3606,-114.3273
36,-120.7696,-114.5063
37,-101.2104,-114.1469
38,-69.2360,-112.9651
39,-90.7342,-112.3951
40,-96.3352,-111.9936
41,-78.5342,-111.1775
42,-161.5972,-112.3779
43,-112.1592,-112.3729
44,-124.9630,-112.6590
45,-111.5807,-112.6350
46,-63.3433,-111.5635
47,-43.7251,-110.1201
48,-53.4117,-108.9387
49,-97.8971,-108.7133
50,-134.8005,-109.2351
51,-86.9387,-108.7979
52,-44.3016,-107.5576
53,-117.4610,-107.7444
54,-103.5646,-107.6670
55,-114.2171,-107.7861
56,-112.6458,-107.8729
57,-73.9793,-107.2783
58,-104.1838,-107.2249
59,-105.6044,-107.1975
60,-112.0711,-107.2787
61,-97.9250,-107.1254
62,-89.0924,-106.8345
63,-71.0785,-106.2669
64,-88.0259,-105.9819
65,-67.0366,-105.3828
66,-138.9511,-105.8914
67,-63.7262,-105.2621
68,-95.7735,-105.1225
69,-74.7849,-104.6828
70,-144.2802,-105.2485
71,-100.5482,-105.1823
72,-125.1657,-105.4599
73,-96.4252,-105.3361
74,-78.7447,-104.9768
75,-128.3739,-105.2887
76,-99.1576,-105.2080
77,-102.1806,-105.1687
78,-89.2644,-104.9648
79,-121.1493,-105.1697
80,-121.2124,-105.3702
81,-96.1204,-105.2560
82,-162.6883,-105.9564
83,-94.5899,-105.8195
84,-135.8328,-106.1768
85,-94.2325,-106.0363
86,-165.6786,-106.7298
87,-109.2591,-106.7588
88,-80.9220,-106.4652
89,-109.6876,-106.5015
90,-93.3497,-106.3553
91,-107.9033,-106.3723
92,-67.8333,-105.9534
93,-71.2164,-105.5799
94,-80.9335,-105.3177
95,-134.2893,-105.6227
96,-122.9308,-105.8030
97,-136.7386,-106.1219
98,-68.6221,-105.7392
99,-114.9304,-105.8321
100,-68.8750,-105.4625
101,-107.1456,-105.4792
102,-88.5960,-105.3137
103,-115.3976,-105.4116
104,-36.5819,-104.7497
105,-92.8244,-104.6362
106,-115.6789,-104.7403
107,-76.1994,-104.4736
108,-102.3948,-104.4544
109,-98.2080,-104.3970
110,-126.5265,-104.5982
111,-129.1720,-104.8196
112,-74.0628,-104.5450
113,-54.9344,-104.1060
114,-83.0379,-103.9212
115,-103.1595,-103.9145
116,-234.5598,-105.0408
117,-107.2314,-105.0595
118,-50.9447,-104.6009
119,-120.4112,-104.7338
120,-75.1095,-104.4869
121,-111.0169,-104.5409
122,-106.9296,-104.5604
123,-61.1328,-104.2074
124,-113.6263,-104.2833
125,-108.7621,-104.3192
126,-104.2169,-104.3184
127,-60.7840,-103.9756
128,-111.3938,-104.0335
129,-142.4062,-104.3310
130,-94.9831,-104.2591
131,-85.0331,-104.1123
132,-116.2598,-104.2043
133,-89.5671,-104.0943
134,-59.5091,-103.7616
135,-72.3251,-103.5287
136,-100.7098,-103.5080
137,-52.8204,-103.1380
138,-87.7065,-103.0262
139,-41.4980,-102.5835
140,-127.2713,-102.7599
