Episode,Score,AvgScore
1,281.0000,281.0000
2,283.0000,282.0000
3,266.0000,276.6667
4,336.0000,291.5000
5,277.0000,288.6000
6,294.0000,289.5000
7,500.0000,319.5714
8,500.0000,342.1250
9,418.0000,350.5556
10,500.0000,365.5000
11,299.0000,359.4545
12,500.0000,371.1667
13,406.0000,373.8462
14,395.0000,375.3571
15,500.0000,383.6667
16,350.0000,381.5625
17,432.0000,384.5294
18,394.0000,385.0556
19,500.0000,391.1053
20,500.0000,396.5500
21,412.0000,397.2857
22,500.0000,401.9545
23,500.0000,406.2174
24,418.0000,406.7083
25,500.0000,410.4400
26,500.0000,413.8846
27,387.0000,412.8889
28,500.0000,416.0000
29,500.0000,418.8966
30,484.0000,421.0667
31,500.0000,423.6129
32,500.0000,426.0000
33,500.0000,428.2424
34,500.0000,430.3529
35,500.0000,432.3429
36,500.0000,434.2222
37,490.0000,435.7297
38,500.0000,437.4211
39,500.0000,439.0256
40,500.0000,440.5500
41,500.0000,442.0000
42,500.0000,443.3810
43,500.0000,444.6977
44,500.0000,445.9545
45,500.0000,447.1556
46,500.0000,448.3043
47,500.0000,449.4043
48,471.0000,449.8542
49,500.0000,450.8776
50,500.0000,451.8600
51,500.0000,452.8039
52,500.0000,453.7115
53,500.0000,454.5849
54,500.0000,455.4259
55,500.0000,456.2364
56,500.0000,457.0179
57,500.0000,457.7719
58,500.0000,458.5000
59,500.0000,459.2034
60,442.0000,458.9167
61,500.0000,459.5902
62,500.0000,460.2419
63,500.0000,460.8730
64,500.0000,461.4844
65,500.0000,462.0769
66,380.0000,460.8333
67,411.0000,460.0896
68,500.0000,460.6765
69,500.0000,461.2464
70,500.0000,461.8000
71,500.0000,462.3380
72,500.0000,462.8611
73,500.0000,463.3699
74,500.0000,463.8649
75,500.0000,464.3467
76,500.0000,464.8158
77,500.0000,465.2727
78,500.0000,465.7179
79,500.0000,466.1519
80,500.0000,466.5750
81,500.0000,466.9877
82,500.0000,467.3902
83,500.0000,467.7831
84,500.0000,468.1667
85,500.0000,468.5412
86,497.0000,468.8721
87,500.0000,469.2299
88,285.0000,467.1364
89,477.0000,467.2472
90,285.0000,465.2222
91,296.0000,463.3626
92,212.0000,460.6304
93,500.0000,461.0538
94,500.0000,461.4681
95,248.0000,459.2211
96,500.0000,459.6458
97,500.0000,460.0619
98,500.0000,460.4694
99,500.0000,460.8687
100,500.0000,461.2600
101,500.0000,461.6436
102,500.0000,462.0196
103,471.0000,462.1068
104,500.0000,462.4712
105,500.0000,462.8286
106,500.0000,463.1792
107,500.0000,463.5234
108,500.0000,463.8611
109,500.0000,464.1927
110,500.0000,464.5182
111,500.0000,464.8378
112,500.0000,465.1518
113,500.0000,465.4602
114,500.0000,465.7632
115,500.0000,466.0609
116,500.0000,466.3534
117,398.0000,465.7692
118,500.0000,466.0593
119,500.0000,466.3445
120,500.0000,466.6250
121,500.0000,466.9008
122,500.0000,467.1721
123,500.0000,467.4390
124,368.0000,466.6371
125,500.0000,466.9040
126,500.0000,467.1667
127,500.0000,467.4252
128,500.0000,467.6797
129,500.0000,467.9302
130,500.0000,468.1769
131,500.0000,468.4198
132,500.0000,468.6591
133,500.0000,468.8947
134,432.0000,468.6194
135,500.0000,468.8519
136,500.0000,469.0809
137,500.0000,469.3066
138,500.0000,469.5290
139,500.0000,469.7482
140,500.0000,469.9643
141,500.0000,470.1773
142,500.0000,470.3873
143,500.0000,470.5944
144,500.0000,470.7986
145,500.0000,471.0000
146,500.0000,471.1986
147,500.0000,471.3946
148,500.0000,471.5878
149,500.0000,471.7785
150,438.0000,471.5533
151,500.0000,471.7417
152,409.0000,471.3289
153,267.0000,469.9935
154,423.0000,469.6883
155,500.0000,469.8839
156,459.0000,469.8141
157,500.0000,470.0064
158,500.0000,470.1962
159,500.0000,470.3836
160,500.0000,470.5688
161,500.0000,470.7516
162,500.0000,470.9321
163,500.0000,471.1104
164,500.0000,471.2866
165,500.0000,471.4606
166,500.0000,471.6325
167,500.0000,471.8024
168,500.0000,471.9702
169,500.0000,472.1361
170,500.0000,472.3000
171,500.0000,472.4620
172,310.0000,471.5174
173,500.0000,471.6821
174,500.0000,471.8448
175,303.0000,470.8800
176,500.0000,471.0455
177,500.0000,471.2090
178,500.0000,471.3708
179,500.0000,471.5307
180,500.0000,471.6889
181,500.0000,471.8453
182,500.0000,472.0000
183,500.0000,472.1530
184,391.0000,471.7120
185,500.0000,471.8649
186,500.0000,472.0161
187,488.0000,472.1016
188,491.0000,472.2021
189,500.0000,472.3492
190,466.0000,472.3158
191,500.0000,472.4607
192,500.0000,472.6042
193,500.0000,472.7461
194,500.0000,472.8866
195,500.0000,473.0256
196,500.0000,473.1633
197,500.0000,473.2995
198,500.0000,473.4343
199,500.0000,473.5678
200,500.0000,473.7000
201,500.0000,473.8308
202,500.0000,473.9604
203,500.0000,474.0887
204,500.0000,474.2157
205,500.0000,474.3415
206,500.0000,474.4660
207,500.0000,474.5894
208,500.0000,474.7115
209,487.0000,474.7703
210,500.0000,474.8905
211,500.0000,475.0095
212,500.0000,475.1274
213,500.0000,475.2441
214,500.0000,475.3598
215,500.0000,475.4744
216,500.0000,475.5880
217,500.0000,475.7005
218,500.0000,475.8119
219,500.0000,475.9224
220,500.0000,476.0318
221,500.0000,476.1403
222,375.0000,475.6847
223,455.0000,475.5919
224,500.0000,475.7009
225,415.0000,475.4311
226,500.0000,475.5398
227,337.0000,474.9295
228,500.0000,475.0395
229,373.0000,474.5939
230,500.0000,474.7043
231,400.0000,474.3810
232,434.0000,474.2069
233,429.0000,474.0129
234,500.0000,474.1239
235,417.0000,473.8809
236,500.0000,473.9915
237,410.0000,473.7215
238,500.0000,473.8319
239,500.0000,473.9414
240,239.0000,472.9625
241,190.0000,471.7884
242,252.0000,470.8802
243,265.0000,470.0329
244,250.0000,469.1311
245,405.0000,468.8694
