Episode,Score,AvgScore
1,54.0000,54.0000
2,500.0000,277.0000
3,500.0000,351.3333
4,500.0000,388.5000
5,500.0000,410.8000
6,500.0000,425.6667
7,500.0000,436.2857
8,500.0000,444.2500
9,500.0000,450.4444
10,221.0000,427.5000
11,500.0000,434.0909
12,500.0000,439.5833
13,500.0000,444.2308
14,191.0000,426.1429
15,500.0000,431.0667
16,500.0000,435.3750
17,500.0000,439.1765
18,158.0000,423.5556
19,500.0000,427.5789
20,109.0000,411.6500
21,500.0000,415.8571
22,500.0000,419.6818
23,500.0000,423.1739
24,500.0000,426.3750
25,50.0000,411.3200
26,500.0000,414.7308
27,500.0000,417.8889
28,500.0000,420.8214
29,500.0000,423.5517
30,85.0000,412.2667
31,50.0000,400.5806
32,500.0000,403.6875
33,500.0000,406.6061
34,500.0000,409.3529
35,222.0000,404.0000
36,500.0000,406.6667
37,500.0000,409.1892
38,107.0000,401.2368
39,110.0000,393.7692
40,115.0000,386.8000
41,500.0000,389.5610
42,258.0000,386.4286
43,500.0000,389.0698
44,55.0000,381.4773
45,109.0000,375.4222
46,50.0000,368.3478
47,117.0000,363.0000
48,500.0000,365.8542
49,500.0000,368.5918
50,500.0000,371.2200
51,60.0000,365.1176
52,500.0000,367.7115
53,87.0000,362.4151
54,175.0000,358.9444
55,500.0000,361.5091
56,500.0000,363.9821
57,500.0000,366.3684
58,218.0000,363.8103
59,40.0000,358.3220
60,500.0000,360.6833
61,500.0000,362.9672
62,500.0000,365.1774
63,500.0000,367.3175
64,500.0000,369.3906
65,500.0000,371.4000
66,500.0000,373.3485
67,500.0000,375.2388
68,500.0000,377.0735
69,500.0000,378.8551
70,500.0000,380.5857
71,500.0000,382.2676
72,500.0000,383.9028
73,99.0000,380.0000
74,500.0000,381.6216
75,500.0000,383.2000
76,500.0000,384.7368
77,500.0000,386.2338
78,500.0000,387.6923
79,500.0000,389.1139
80,500.0000,390.5000
81,168.0000,387.7531
82,500.0000,389.1220
83,167.0000,386.4458
84,500.0000,387.7976
85,251.0000,386.1882
86,500.0000,387.5116
87,500.0000,388.8046
88,211.0000,386.7841
89,500.0000,388.0562
90,500.0000,389.3000
91,500.0000,390.5165
92,500.0000,391.7065
93,53.0000,388.0645
94,500.0000,389.2553
95,500.0000,390.4211
96,500.0000,391.5625
97,81.0000,388.3608
98,500.0000,389.5000
99,500.0000,390.6162
100,500.0000,391.7100
101,99.0000,388.8119
102,500.0000,389.9020
103,89.0000,386.9806
104,500.0000,388.0673
105,97.0000,385.2952
106,500.0000,386.3774
107,500.0000,387.4393
108,500.0000,388.4815
109,63.0000,385.4954
110,500.0000,386.5364
111,500.0000,387.5586
112,500.0000,388.5625
113,500.0000,389.5487
114,63.0000,386.6842
115,500.0000,387.6696
116,500.0000,388.6379
117,500.0000,389.5897
118,500.0000,390.5254
119,78.0000,387.8992
120,119.0000,385.6583
121,167.0000,383.8512
122,500.0000,384.8033
123,106.0000,382.5366
124,500.0000,383.4839
125,163.0000,381.7200
126,500.0000,382.6587
127,500.0000,383.5827
128,500.0000,384.4922
129,500.0000,385.3876
130,500.0000,386.2692
131,500.0000,387.1374
132,50.0000,384.5833
133,500.0000,385.4511
134,500.0000,386.3060
135,500.0000,387.1481
136,500.0000,387.9779
137,500.0000,388.7956
138,500.0000,389.6014
139,500.0000,390.3957
140,500.0000,391.1786
141,500.0000,391.9504
142,500.0000,392.7113
143,500.0000,393.4615
144,227.0000,392.3056
145,500.0000,393.0483
146,163.0000,391.4726
147,155.0000,389.8639
148,500.0000,390.6081
149,500.0000,391.3423
150,500.0000,392.0667
151,500.0000,392.7815
152,500.0000,393.4868
153,500.0000,394.1830
154,500.0000,394.8701
155,500.0000,395.5484
156,56.0000,393.3718
157,161.0000,391.8917
158,500.0000,392.5759
159,500.0000,393.2516
160,500.0000,393.9187
161,54.0000,391.8075
162,500.0000,392.4753
163,500.0000,393.1350
164,500.0000,393.7866
165,79.0000,391.8788
166,500.0000,392.5301
167,500.0000,393.1737
168,500.0000,393.8095
169,500.0000,394.4379
170,500.0000,395.0588
171,58.0000,393.0877
172,500.0000,393.7093
173,500.0000,394.3237
174,500.0000,394.9310
175,500.0000,395.5314
176,47.0000,393.5511
177,500.0000,394.1525
178,500.0000,394.7472
179,500.0000,395.3352
180,500.0000,395.9167
181,500.0000,396.4917
182,500.0000,397.0604
183,500.0000,397.6230
184,500.0000,398.1793
185,500.0000,398.7297
186,43.0000,396.8172
187,500.0000,397.3690
188,500.0000,397.9149
189,500.0000,398.4550
190,500.0000,398.9895
191,500.0000,399.5183
192,59.0000,397.7448
193,500.0000,398.2746
194,500.0000,398.7990
195,164.0000,397.5949
196,500.0000,398.1173
197,500.0000,398.6345
198,500.0000,399.1465
199,500.0000,399.6533
200,500.0000,400.1550
201,500.0000,400.6517
202,145.0000,399.3861
203,500.0000,399.8818
204,500.0000,400.3725
205,90.0000,398.8585
206,500.0000,399.3495
207,500.0000,399.8357
208,500.0000,400.3173
209,500.0000,400.7943
210,500.0000,401.2667
211,500.0000,401.7346
212,500.0000,402.1981
213,500.0000,402.6573
214,215.0000,401.7804
215,500.0000,402.2372
216,500.0000,402.6898
217,500.0000,403.1382
218,500.0000,403.5826
219,500.0000,404.0228
220,500.0000,404.4591
221,500.0000,404.8914
222,500.0000,405.3198
223,500.0000,405.7444
224,500.0000,406.1652
225,500.0000,406.5822
226,500.0000,406.9956
227,500.0000,407.4053
228,500.0000,407.8114
229,500.0000,408.2140
230,500.0000,408.6130
231,500.0000,409.0087
232,500.0000,409.4009
233,500.0000,409.7897
234,210.0000,408.9359
235,500.0000,409.3234
