Episode,Score,AvgScore
1,1.0000,1.0000
2,1.0000,1.0000
3,1.0000,1.0000
4,1.0000,1.0000
5,1.0000,1.0000
6,1.0000,1.0000
7,1.0000,1.0000
8,1.0000,1.0000
9,1.0000,1.0000
10,1.0000,1.0000
11,1.0000,1.0000
12,1.0000,1.0000
13,1.0000,1.0000
14,1.0000,1.0000
15,1.0000,1.0000
16,0.0000,0.9375
17,1.0000,0.9412
18,1.0000,0.9444
19,1.0000,0.9474
20,1.0000,0.9500
21,1.0000,0.9524
22,1.0000,0.9545
23,1.0000,0.9565
24,1.0000,0.9583
25,1.0000,0.9600
26,1.0000,0.9615
27,1.0000,0.9630
28,1.0000,0.9643
29,1.0000,0.9655
30,1.0000,0.9667
31,1.0000,0.9677
32,1.0000,0.9688
33,1.0000,0.9697
34,1.0000,0.9706
35,1.0000,0.9714
36,1.0000,0.9722
37,1.0000,0.9730
38,1.0000,0.9737
39,1.0000,0.9744
40,1.0000,0.9750
41,1.0000,0.9756
42,1.0000,0.9762
43,1.0000,0.9767
44,1.0000,0.9773
45,1.0000,0.9778
46,1.0000,0.9783
47,1.0000,0.9787
48,1.0000,0.9792
49,1.0000,0.9796
50,1.0000,0.9800
51,1.0000,0.9804
52,1.0000,0.9808
53,1.0000,0.9811
54,1.0000,0.9815
55,1.0000,0.9818
56,1.0000,0.9821
57,1.0000,0.9825
58,1.0000,0.9828
59,1.0000,0.9831
60,1.0000,0.9833
61,1.0000,0.9836
62,1.0000,0.9839
63,1.0000,0.9841
64,1.0000,0.9844
65,1.0000,0.9846
66,1.0000,0.9848
67,1.0000,0.9851
68,1.0000,0.9853
69,1.0000,0.9855
70,1.0000,0.9857
71,1.0000,0.9859
72,1.0000,0.9861
73,1.0000,0.9863
74,1.0000,0.9865
75,1.0000,0.9867
76,1.0000,0.9868
77,1.0000,0.9870
78,1.0000,0.9872
79,1.0000,0.9873
80,1.0000,0.9875
81,1.0000,0.9877
82,1.0000,0.9878
83,1.0000,0.9880
84,1.0000,0.9881
85,1.0000,0.9882
86,1.0000,0.9884
87,1.0000,0.9885
88,1.0000,0.9886
89,1.0000,0.9888
90,1.0000,0.9889
91,1.0000,0.9890
92,1.0000,0.9891
93,1.0000,0.9892
94,1.0000,0.9894
95,1.0000,0.9895
96,1.0000,0.9896
97,1.0000,0.9897
98,1.0000,0.9898
99,1.0000,0.9899
100,1.0000,0.9900
101,1.0000,0.9901
102,1.0000,0.9902
103,1.0000,0.9903
104,1.0000,0.9904
105,1.0000,0.9905
106,1.0000,0.9906
107,1.0000,0.9907
108,1.0000,0.9907
109,1.0000,0.9908
110,1.0000,0.9909
111,1.0000,0.9910
112,1.0000,0.9911
113,1.0000,0.9912
114,1.0000,0.9912
115,1.0000,0.9913
116,1.0000,0.9914
117,1.0000,0.9915
118,1.0000,0.9915
119,1.0000,0.9916
120,1.0000,0.9917
121,1.0000,0.9917
122,1.0000,0.9918
123,1.0000,0.9919
124,1.0000,0.9919
125,1.0000,0.9920
126,1.0000,0.9921
127,1.0000,0.9921
128,1.0000,0.9922
129,1.0000,0.9922
130,1.0000,0.9923
131,1.0000,0.9924
132,1.0000,0.9924
133,1.0000,0.9925
134,1.0000,0.9925
135,1.0000,0.9926
136,1.0000,0.9926
137,1.0000,0.9927
138,1.0000,0.9928
139,1.0000,0.9928
140,1.0000,0.9929
141,1.0000,0.9929
142,1.0000,0.9930
143,1.0000,0.9930
144,1.0000,0.9931
145,1.0000,0.9931
146,1.0000,0.9932
147,1.0000,0.9932
148,1.0000,0.9932
149,1.0000,0.9933
150,1.0000,0.9933
151,1.0000,0.9934
152,1.0000,0.9934
153,1.0000,0.9935
154,1.0000,0.9935
155,1.0000,0.9935
156,1.0000,0.9936
157,1.0000,0.9936
158,1.0000,0.9937
159,1.0000,0.9937
160,1.0000,0.9938
161,1.0000,0.9938
162,1.0000,0.9938
163,1.0000,0.9939
164,1.0000,0.9939
165,1.0000,0.9939
166,1.0000,0.9940
167,1.0000,0.9940
168,1.0000,0.9940
169,1.0000,0.9941
170,1.0000,0.9941
171,1.0000,0.9942
172,1.0000,0.9942
173,1.0000,0.9942
174,1.0000,0.9943
175,1.0000,0.9943
176,1.0000,0.9943
177,1.0000,0.9944
178,1.0000,0.9944
179,1.0000,0.9944
180,1.0000,0.9944
181,1.0000,0.9945
182,1.0000,0.9945
183,1.0000,0.9945
184,1.0000,0.9946
185,1.0000,0.9946
186,1.0000,0.9946
187,1.0000,0.9947
188,1.0000,0.9947
189,1.0000,0.9947
190,1.0000,0.9947
191,1.0000,0.9948
192,1.0000,0.9948
193,1.0000,0.9948
194,1.0000,0.9948
195,1.0000,0.9949
196,1.0000,0.9949
197,1.0000,0.9949
198,1.0000,0.9949
199,1.0000,0.9950
200,1.0000,0.9950
201,1.0000,0.9950
202,1.0000,0.9950
203,1.0000,0.9951
204,1.0000,0.9951
205,1.0000,0.9951
206,1.0000,0.9951
207,1.0000,0.9952
208,1.0000,0.9952
209,1.0000,0.9952
210,1.0000,0.9952
211,1.0000,0.9953
212,1.0000,0.9953
213,1.0000,0.9953
214,1.0000,0.9953
